answer,document_id,offsets_in_document,context,type,gold_answers,gold_offsets_in_documents,gold_document_ids,exact_match,f1,rank,node,query,node_input,sas
ULIPs,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 104, 'end': 109}]","y. There can be exit charges involved, if you wish to exit mutual funds. ULIPs provide the option of fund switching for their investors as per their s",answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Which is a truly popular financial instrument for customers?,prediction,0.9293559193611145
savings bank account,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1092, 'end': 1112}]","s available to people between the ages of 18 and 50 years with a savings bank account. The scheme asks for an annual premium from the insured members,",answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Which is a truly popular financial instrument for customers?,prediction,0.010313005186617374
tax free maturity,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 484, 'end': 501}]","ng life insurance products, they offer tax benefits in the form of tax free maturity. However this tax benefit depends on the type of ULIP invested, a",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the tax benefit of ULIP?,prediction,0.9689913988113403
,,"[{'start': 0, 'end': 0}]",,answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the tax benefit of ULIP?,prediction,0.009935114532709122
The investments made in ULIP are thus regulated savings can be ensured by investors,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 704, 'end': 787}]","erm cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be ensured by investors.


",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the tax benefit of ULIP?,prediction,0.06582500785589218
"the beneficiary gets the sum assured or the fund value, whichever is higher",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1404, 'end': 1479}]","pe I and Type II ULIP. In Type I ULIP the beneficiary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary get",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the tax benefit of ULIP?,prediction,0.015712320804595947
15%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 597, 'end': 600}]","efit depends on the type of ULIP invested, as equity funds could be taxed 15% under certain conditions. ULIPs do not have high charges associated with",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much is ULIP equity funds taxed?,prediction,0.9580197930335999
,,"[{'start': 0, 'end': 0}]",,answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much is ULIP equity funds taxed?,prediction,0.018481075763702393
2-2.25% p.a,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 726, 'end': 737}]","s associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of mut",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much is ULIP equity funds taxed?,prediction,0.2430914044380188
ULIPs usually charge a premium allocation charge and a mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1090, 'end': 1161}]",ought depends on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mortality charge is levied on ULIPs,answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much is ULIP equity funds taxed?,prediction,0.13482002913951874
2-2.25% p.a,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 726, 'end': 737}]","s associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of mut",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.6666666666666666,1,Reader,What is the annual charge on ULIPs?,prediction,0.8950967788696289
,,"[{'start': 0, 'end': 0}]",,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the annual charge on ULIPs?,prediction,0.013745170086622238
"annual premium from the insured members, which will automatically be deducted from the member’s bank accounts",86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1137, 'end': 1246}]","e scheme asks for an annual premium from the insured members, which will automatically be deducted from the member’s bank accounts. It must be noted t",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the annual charge on ULIPs?,prediction,0.11329726874828339
premium allocation charge and a mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1113, 'end': 1161}]",s on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mortality charge is levied on ULIPs to cover th,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the annual charge on ULIPs?,prediction,0.04103955253958702
,,"[{'start': 0, 'end': 0}]",,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,1,Reader,Are ULIPs Long or short term investment?,prediction,0.20389355719089508
long term investment,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 829, 'end': 849}]", with the charges on par with those of mutual funds. ULIPs are a long term investment option due to the increased lock-in period which also reap bigge,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,2,Reader,Are ULIPs Long or short term investment?,prediction,0.9689646363258362
In case you go for a term cover,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 619, 'end': 650}]","ype II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a constant cover for almost 20 years. The i",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.2,3,Reader,Are ULIPs Long or short term investment?,prediction,0.29265812039375305
equity and the rest is invested in the debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1267, 'end': 1317}]","ive ULIP: Here 20% of investment amount is put in equity and the rest is invested in the debt market.
On basis of death benefit it is divided into Typ",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Are ULIPs Long or short term investment?,prediction,0.2679789960384369
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8571428571428571,1,Reader,What are the types of ULIPs based on investment?,prediction,0.8724660277366638
,,"[{'start': 0, 'end': 0}]",,answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What are the types of ULIPs based on investment?,prediction,0.009032631292939186
Type I and Type II ULIP,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1364, 'end': 1387}]","n the debt market.
On basis of death benefit it is divided into Type I and Type II ULIP. In Type I ULIP the beneficiary gets the sum assured or the fu",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What are the types of ULIPs based on investment?,prediction,0.009352284483611584
type II ULIP,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 558, 'end': 570}]","ll ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What are the types of ULIPs based on investment?,prediction,0.009321300312876701
40-60%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1114, 'end': 1120}]",IP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of investment amount is invested in equity and the rest is invested in ,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.9591851234436035
,,"[{'start': 0, 'end': 0}]",,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.01816944032907486
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2591731548309326
20%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1235}]",quity and the rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the de,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2297961711883545
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.9624211192131042
,,"[{'start': 0, 'end': 0}]",,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.015440420247614384
20% of investment amount,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1256}]","he rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the debt market.
",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.19675856828689575
Rs 5 lakh,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 589, 'end': 598}]","ant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a ",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.011390984989702702
debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1306, 'end': 1317}]","of investment amount is put in equity and the rest is invested in the debt market.
On basis of death benefit it is divided into Type I and Type II ULI",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.9692429900169373
,,"[{'start': 0, 'end': 0}]",,answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.07893335074186325
"Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1095}]","LIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 4",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.3484592139720917
savings account,d635e12585c3e386a02b4fb885fdc468-1,"[{'start': 1153, 'end': 1168}]","Bank will process the request with the information available in the savings account. The bank will obtain the demographic details of the nominee, nomi",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.025980155915021896
Type II ULIP,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1484, 'end': 1496}]","iary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary gets both the assured value and the fund value.
ULIP",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8,1,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.7504462003707886
,,"[{'start': 0, 'end': 0}]",,answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.009826320223510265
type II ULIP,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 558, 'end': 570}]","ll ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8,3,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.7665445804595947
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.01041148230433464
ULIP Riders,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1561, 'end': 1572}]"," ULIP the beneficiary gets both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing po",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.9651815295219421
,,"[{'start': 0, 'end': 0}]",,answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009295782074332237
Term rider,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 222, 'end': 232}]",lder with cover in the event of an accident being the cause of death. Term rider provides the policyholder with a monthly income to the policyholder’s,answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.3100765645503998
"ULIPs offer customers insurance cover as well as a choice to capitalize on various investment tools like stocks, bonds and mutual funds",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 112, 'end': 247}]"," world. ULIPs offer customers insurance cover as well as a choice to capitalize on various investment tools like stocks, bonds and mutual funds. The d",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.44324740767478943
,,"[{'start': 0, 'end': 0}]",,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,List the types of ULIP riders?,prediction,0.009580053389072418
"Accidental Death, Critical Illness Rider, Term rider",f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 19, 'end': 71}]","riders offered are Accidental Death, Critical Illness Rider, Term rider. In Accidental Death or Permanent Disability Benefit Rider provides the policy",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,List the types of ULIP riders?,prediction,0.9713114500045776
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,List the types of ULIP riders?,prediction,0.011134008876979351
The various types,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1773, 'end': 1790}]",cy to enhance the protection offered. Riders offer coverage over and above that offered by the policy and are an optional add-on. The various types of,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,List the types of ULIP riders?,prediction,0.009472980163991451
,,"[{'start': 0, 'end': 0}]",,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.009374403394758701
Term rider,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 222, 'end': 232}]",lder with cover in the event of an accident being the cause of death. Term rider provides the policyholder with a monthly income to the policyholder’s,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.9653221368789673
ULIP Riders,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1561, 'end': 1572}]"," ULIP the beneficiary gets both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing po",answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.468644917011261
30 days to customers,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 658}]",cy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their wish and,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.010222597979009151
15 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 547, 'end': 554}]",vered under the rider. Any refund of premiums is applicable only within 15 days of receipt of policy documen. Most insurance companies offer a free-lo,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,Within how many days is a ULIP premium refundable?,prediction,0.9590556025505066
,,"[{'start': 0, 'end': 0}]",,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,Within how many days is a ULIP premium refundable?,prediction,0.011907333508133888
30 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 645}]",of policy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their w,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5,3,Reader,Within how many days is a ULIP premium refundable?,prediction,0.3741215169429779
45 days,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 301, 'end': 308}]","oted that the risk cover under the policy will be applicable only after 45 days of enrolment in the scheme
Eligibility Conditions for PMJJBY:
The memb",answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5,4,Reader,Within how many days is a ULIP premium refundable?,prediction,0.3576603829860687
30 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 645}]",of policy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their w,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.9578531980514526
,,"[{'start': 0, 'end': 0}]",,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.011878655292093754
one year,d635e12585c3e386a02b4fb885fdc468-1,"[{'start': 221, 'end': 229}]","ting from June 1st to May 31st of the subsequent year, i.e a period of one year. The instruction for auto-debit has to be given to the bank by May 31 ",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.02598370611667633
almost 20 years,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 687, 'end': 702}]","In case you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be en",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.010106087662279606
,,"[{'start': 0, 'end': 0}]",,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.059394288808107376
3 years,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1281, 'end': 1288}]"," the cost of insurance. If you fail to pay the premium within the first 3 years of the policy, insurance cover is immediately discontinued. For premiu",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5714285714285715,2,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.6115984916687012
50 years,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 842, 'end': 850}]",k accounts. Entry to the scheme will not be possible beyond the age of 50 years. The eligible candidates can join the scheme before giving any self de,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.28571428571428575,3,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.011352061294019222
almost 20 years,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 687, 'end': 702}]","In case you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be en",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.25,4,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.14644509553909302
,,"[{'start': 0, 'end': 0}]",,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,What is the price of units in a fund called as?,prediction,0.012600992806255817
Net Asset Value,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1560, 'end': 1575}]",e total number of units in the policy with the Net Asset Value. The Net Asset Value (NAV) is the price of units in a fund. ULIPs can be surrendered up,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,What is the price of units in a fund called as?,prediction,0.9651921987533569
The quantum of units bought depends on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1028, 'end': 1161}]",y units. The quantum of units bought depends on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mort,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,What is the price of units in a fund called as?,prediction,0.15479785203933716
Rs 5 lakh,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 589, 'end': 598}]","ant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a ",answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,What is the price of units in a fund called as?,prediction,0.11597155034542084
