answer,document_id,offsets_in_document,context,type,gold_answers,gold_offsets_in_documents,gold_document_ids,exact_match,f1,rank,node,query,node_input,sas
equity. In Balanced ULIP 40-60% of investment amount is invested in equity and the rest is invested in debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1089, 'end': 1203}]",nt is invested in equity. In Balanced ULIP 40-60% of investment amount is invested in equity and the rest is invested in debt market. In Conservative ,answer,"['stocks, bonds and mutual funds']","[{'start': 217, 'end': 247}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.08333333333333333,4,Reader,Where does ULIP invests in?,prediction,0.2891278564929962
ULIPs,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 343, 'end': 348}]", protection combined with freedom to choose your investment avenue makes ULIPs a truly popular financial instrument among customers. With ULIPs being ,answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,1,Reader,Which is a truly popular financial instrument for customers?,prediction,0.9293559193611145
,,"[{'start': 0, 'end': 0}]",,answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Which is a truly popular financial instrument for customers?,prediction,0.009558703750371933
Pradhan Mantri Jeevan Jyoti Bima Yojana,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 12, 'end': 51}]","PMJJBY

The Pradhan Mantri Jeevan Jyoti Bima Yojana or PMJBY was started by the then Finance Minister, Mr. Arun Jaitley in the annual financial budget",answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Which is a truly popular financial instrument for customers?,prediction,0.01018252968788147
Pradhan Mantri Jeevan Jyoti Bima Yojana,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 905, 'end': 944}]"," period will be renewed every year.
Features of PMJJBY:
Pradhan Mantri Jeevan Jyoti Bima Yojana is a one-year life insurance scheme available for rene",answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Which is a truly popular financial instrument for customers?,prediction,0.01018252968788147
tax free maturity,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 484, 'end': 501}]","ng life insurance products, they offer tax benefits in the form of tax free maturity. However this tax benefit depends on the type of ULIP invested, a",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the tax benefit of ULIP?,prediction,0.9689913988113403
,,"[{'start': 0, 'end': 0}]",,answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the tax benefit of ULIP?,prediction,0.009935114532709122
no benefits would be payable,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 269, 'end': 297}]",d terminated upon the occurrence of any of the following and no benefits would be payable. Reaching 55 years of age subject to annual renewal subject ,answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the tax benefit of ULIP?,prediction,0.009528563357889652
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the holder. The premium is a nominal amount to encourage the weaker sections to participate in the scheme,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 888, 'end': 1087}]","
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the holder. The premium is a nominal amount to encourage the weaker sections to participate in the scheme",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the tax benefit of ULIP?,prediction,0.3916915953159332
15% under certain conditions,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 597, 'end': 625}]","on the type of ULIP invested, as equity funds could be taxed 15% under certain conditions. ULIPs do not have high charges associated with them. IRDA h",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.4,1,Reader,How much is ULIP equity funds taxed?,prediction,0.8288038372993469
,,"[{'start': 0, 'end': 0}]",,answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much is ULIP equity funds taxed?,prediction,0.018481075763702393
20% of investment amount is put in equity and the rest is invested in the debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1317}]","rket. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the debt market.
On basis of death benefit it i",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much is ULIP equity funds taxed?,prediction,0.22930021584033966
The premium amount is Rs.12 per annum per member,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 888, 'end': 936}]","ary/ nominee will be paid in Indian currency only.
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the h",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much is ULIP equity funds taxed?,prediction,0.16208824515342712
2-2.25% p.a,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 726, 'end': 737}]","s associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of mut",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.6666666666666666,1,Reader,What is the annual charge on ULIPs?,prediction,0.8950967788696289
,,"[{'start': 0, 'end': 0}]",,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the annual charge on ULIPs?,prediction,0.013745170086622238
"The scheme asks for an annual premium from the insured members, which will automatically be deducted from the member’s bank accounts",86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1114, 'end': 1246}]","account. The scheme asks for an annual premium from the insured members, which will automatically be deducted from the member’s bank accounts. It must",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the annual charge on ULIPs?,prediction,0.21823367476463318
ULIPs usually charge a premium allocation charge and a mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1090, 'end': 1161}]",ought depends on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mortality charge is levied on ULIPs,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the annual charge on ULIPs?,prediction,0.1383693367242813
long term investment option,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 829, 'end': 856}]",th the charges on par with those of mutual funds. ULIPs are a long term investment option due to the increased lock-in period which also reap bigger r,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8571428571428571,1,Reader,Are ULIPs Long or short term investment?,prediction,0.9392902851104736
,,"[{'start': 0, 'end': 0}]",,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Are ULIPs Long or short term investment?,prediction,0.20389355719089508
term plan,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1290, 'end': 1299}]", the member’s bank accounts. It must be noted that the scheme offers a term plan wherein the insurance company will pay the insurance amount to the me,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.4,3,Reader,Are ULIPs Long or short term investment?,prediction,0.5155407190322876
"In case you go for a term cover, there will be a constant cover for almost 20 years",f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 619, 'end': 702}]"," or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP ar",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.10526315789473684,4,Reader,Are ULIPs Long or short term investment?,prediction,0.2776711881160736
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8571428571428571,1,Reader,What are the types of ULIPs based on investment?,prediction,0.8724660277366638
,,"[{'start': 0, 'end': 0}]",,answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What are the types of ULIPs based on investment?,prediction,0.009032631292939186
Type I and Type II ULIP,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1364, 'end': 1387}]","n the debt market.
On basis of death benefit it is divided into Type I and Type II ULIP. In Type I ULIP the beneficiary gets the sum assured or the fu",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What are the types of ULIPs based on investment?,prediction,0.009352284483611584
"Hindi, Gujarati, Bangla, Kannada, Odia, Marathi, Telugu and Tamil",86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 1207, 'end': 1272}]","able in several languages such as English, Hindi, Gujarati, Bangla, Kannada, Odia, Marathi, Telugu and Tamil. Additionally, individuals who exit the s",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What are the types of ULIPs based on investment?,prediction,0.009289737790822983
40-60%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1114, 'end': 1120}]",IP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of investment amount is invested in equity and the rest is invested in ,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.9591851234436035
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2591731548309326
,,"[{'start': 0, 'end': 0}]",,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.01816944032907486
20%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1235}]",quity and the rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the de,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2297961711883545
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.9624211192131042
,,"[{'start': 0, 'end': 0}]",,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.015440420247614384
20%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1235}]",quity and the rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the de,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.21271944046020508
The premium amount is Rs.12 per annum per member,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 888, 'end': 936}]","ary/ nominee will be paid in Indian currency only.
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the h",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.015224860981106758
debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1306, 'end': 1317}]","of investment amount is put in equity and the rest is invested in the debt market.
On basis of death benefit it is divided into Type I and Type II ULI",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.9692429900169373
,,"[{'start': 0, 'end': 0}]",,answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.07893335074186325
In Aggressive ULIP 80-100% of investment amount is invested in equity,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1026, 'end': 1095}]","Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of investment ",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.041208818554878235
"Not all ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be ensured by investors",f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 484, 'end': 787}]"," Not all ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be ensured by investors",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.34601086378097534
Type II ULIP,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1484, 'end': 1496}]","iary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary gets both the assured value and the fund value.
ULIP",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8,1,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.7504462003707886
,,"[{'start': 0, 'end': 0}]",,answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.009826320223510265
"Type I ULIP the beneficiary gets the sum assured or the fund value, whichever is higher. In Type II ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1392, 'end': 1496}]","I and Type II ULIP. In Type I ULIP the beneficiary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary gets b",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.21052631578947367,3,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.45488420128822327
life insurance products,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 420, 'end': 443}]"," popular financial instrument among customers. With ULIPs being life insurance products, they offer tax benefits in the form of tax free maturity. How",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.009682993404567242
ULIP Riders,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1561, 'end': 1572}]"," ULIP the beneficiary gets both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing po",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.9651815295219421
,,"[{'start': 0, 'end': 0}]",,answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009295782074332237
tax free maturity,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 484, 'end': 501}]","ng life insurance products, they offer tax benefits in the form of tax free maturity. However this tax benefit depends on the type of ULIP invested, a",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009443343617022038
"fund value or Rs 5 lakh ,whichever is high",f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 575, 'end': 617}]"," life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a con",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009456858970224857
"Accidental Death, Critical Illness Rider, Term rider",f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 19, 'end': 71}]","riders offered are Accidental Death, Critical Illness Rider, Term rider. In Accidental Death or Permanent Disability Benefit Rider provides the policy",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,List the types of ULIP riders?,prediction,0.9713114500045776
,,"[{'start': 0, 'end': 0}]",,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,List the types of ULIP riders?,prediction,0.009580053389072418
The various types,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1773, 'end': 1790}]",cy to enhance the protection offered. Riders offer coverage over and above that offered by the policy and are an optional add-on. The various types of,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,List the types of ULIP riders?,prediction,0.009472980163991451
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,List the types of ULIP riders?,prediction,0.011134008876979351
Term rider,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 222, 'end': 232}]",lder with cover in the event of an accident being the cause of death. Term rider provides the policyholder with a monthly income to the policyholder’s,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.9653221368789673
,,"[{'start': 0, 'end': 0}]",,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.009374403394758701
the nominee or the insured member’s family will be paid a fixed amount of Rs.2 Lakh,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1475, 'end': 1558}]","h of the member (who is insured), the nominee or the insured member’s family will be paid a fixed amount of Rs.2 Lakh. The policy will automatically m",answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.009988972917199135
ULIP Riders are additional coverage benefits that can be added to an existing policy to enhance the protection offered,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1561, 'end': 1679}]","the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing policy to enhance the protection offered. Riders offer c",answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.18524453043937683
15 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 547, 'end': 554}]",vered under the rider. Any refund of premiums is applicable only within 15 days of receipt of policy documen. Most insurance companies offer a free-lo,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,Within how many days is a ULIP premium refundable?,prediction,0.9590556025505066
,,"[{'start': 0, 'end': 0}]",,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,Within how many days is a ULIP premium refundable?,prediction,0.011907333508133888
45 days,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 301, 'end': 308}]","oted that the risk cover under the policy will be applicable only after 45 days of enrolment in the scheme
Eligibility Conditions for PMJJBY:
The memb",answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5,3,Reader,Within how many days is a ULIP premium refundable?,prediction,0.3576603829860687
30 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 645}]",of policy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their w,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5,4,Reader,Within how many days is a ULIP premium refundable?,prediction,0.3741215169429779
30 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 645}]",of policy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their w,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.9578531980514526
,,"[{'start': 0, 'end': 0}]",,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.011878655292093754
30 days to customers,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 658}]",cy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their wish and,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.6666666666666666,3,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.810933530330658
one year,d635e12585c3e386a02b4fb885fdc468-1,"[{'start': 221, 'end': 229}]","ting from June 1st to May 31st of the subsequent year, i.e a period of one year. The instruction for auto-debit has to be given to the bank by May 31 ",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.02598370611667633
,,"[{'start': 0, 'end': 0}]",,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.059394288808107376
3 years,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1377, 'end': 1384}]","nsurance cover is immediately discontinued. For premiums not paid after 3 years, the surrender value is paid and the contract is terminated. The fund ",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5714285714285715,2,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.6115984916687012
50 years,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 842, 'end': 850}]",k accounts. Entry to the scheme will not be possible beyond the age of 50 years. The eligible candidates can join the scheme before giving any self de,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.28571428571428575,3,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.011352061294019222
15 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 547, 'end': 554}]",vered under the rider. Any refund of premiums is applicable only within 15 days of receipt of policy documen. Most insurance companies offer a free-lo,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.042894523590803146
,,"[{'start': 0, 'end': 0}]",,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,What is the price of units in a fund called as?,prediction,0.012600992806255817
Net Asset Value,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1560, 'end': 1575}]",e total number of units in the policy with the Net Asset Value. The Net Asset Value (NAV) is the price of units in a fund. ULIPs can be surrendered up,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,What is the price of units in a fund called as?,prediction,0.9651921987533569
Rs.12 per annum per member,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 910, 'end': 936}]","e will be paid in Indian currency only.
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the holder. The ",answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,What is the price of units in a fund called as?,prediction,0.009540707804262638
The quantum of units bought depends on the ULIP and the year,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1028, 'end': 1088}]", entire premium amount is used to buy units. The quantum of units bought depends on the ULIP and the year. ULIPs usually charge a premium allocation c,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,What is the price of units in a fund called as?,prediction,0.010913301259279251
