answer,document_id,offsets_in_document,context,type,gold_answers,gold_offsets_in_documents,gold_document_ids,exact_match,f1,rank,node,query,node_input,sas
no benefits would be payable,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 269, 'end': 297}]",d terminated upon the occurrence of any of the following and no benefits would be payable. Reaching 55 years of age subject to annual renewal subject ,answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the tax benefit of ULIP?,prediction,0.009528563357889652
,,"[{'start': 0, 'end': 0}]",,answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the tax benefit of ULIP?,prediction,0.009935114532709122
Rs.2 Lakh,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 697, 'end': 706}]","der, the nominee or the family members can claim the insured amount of Rs.2 Lakh by contacting the respective banks branch where the insured person wa",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the tax benefit of ULIP?,prediction,0.011923669837415218
15%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 597, 'end': 600}]","efit depends on the type of ULIP invested, as equity funds could be taxed 15% under certain conditions. ULIPs do not have high charges associated with",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much is ULIP equity funds taxed?,prediction,0.9580197930335999
,,"[{'start': 0, 'end': 0}]",,answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much is ULIP equity funds taxed?,prediction,0.018481075763702393
2-2.25%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 726, 'end': 733}]","ges associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of m",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much is ULIP equity funds taxed?,prediction,0.25414735078811646
Rs.2 Lakh,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 697, 'end': 706}]","der, the nominee or the family members can claim the insured amount of Rs.2 Lakh by contacting the respective banks branch where the insured person wa",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much is ULIP equity funds taxed?,prediction,0.10537838190793991
2-2.25% p.a.,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 726, 'end': 738}]"," associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of mutu",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.6666666666666666,1,Reader,What is the annual charge on ULIPs?,prediction,0.9119252562522888
,,"[{'start': 0, 'end': 0}]",,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the annual charge on ULIPs?,prediction,0.013745170086622238
mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1145, 'end': 1161}]",d the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mortality charge is levied on ULIPs to cover the cost of insura,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the annual charge on ULIPs?,prediction,0.010075589641928673
premium,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 657, 'end': 664}]",vings bank account and give their consent to join/enable auto-debit the premium amount in one installment on or before 31 May of each annual coverage ,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the annual charge on ULIPs?,prediction,0.05966450646519661
long term,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 829, 'end': 838}]","years, with the charges on par with those of mutual funds. ULIPs are a long term investment option due to the increased lock-in period which also reap",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8,1,Reader,Are ULIPs Long or short term investment?,prediction,0.7637961506843567
,,"[{'start': 0, 'end': 0}]",,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Are ULIPs Long or short term investment?,prediction,0.20389355719089508
20 years,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 694, 'end': 702}]","ase you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be ensure",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Are ULIPs Long or short term investment?,prediction,0.35844647884368896
Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1208, 'end': 1317}]","d in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the debt market.
On basis of death ",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.09523809523809525,4,Reader,Are ULIPs Long or short term investment?,prediction,0.2595598101615906
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8571428571428571,1,Reader,What are the types of ULIPs based on investment?,prediction,0.8724660277366638
,,"[{'start': 0, 'end': 0}]",,answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What are the types of ULIPs based on investment?,prediction,0.009032631292939186
a premium allocation charge and a mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1111, 'end': 1161}]",ds on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mortality charge is levied on ULIPs to cover t,answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What are the types of ULIPs based on investment?,prediction,0.009256736375391483
"Hindi, Gujarati, Bangla, Kannada, Odia, Marathi, Telugu and Tamil",86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 1207, 'end': 1272}]","able in several languages such as English, Hindi, Gujarati, Bangla, Kannada, Odia, Marathi, Telugu and Tamil. Additionally, individuals who exit the s",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What are the types of ULIPs based on investment?,prediction,0.009289737790822983
40-60%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1114, 'end': 1120}]",IP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of investment amount is invested in equity and the rest is invested in ,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.9591851234436035
,,"[{'start': 0, 'end': 0}]",,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.01816944032907486
20%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1235}]",quity and the rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the de,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2297961711883545
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2591731548309326
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.9624211192131042
,,"[{'start': 0, 'end': 0}]",,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.015440420247614384
20%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1232, 'end': 1235}]",quity and the rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the de,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.21271944046020508
Rs 5 lakh,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 589, 'end': 598}]","ant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a term cover, there will be a ",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.011390984989702702
debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1306, 'end': 1317}]","of investment amount is put in equity and the rest is invested in the debt market.
On basis of death benefit it is divided into Type I and Type II ULI",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.9692429900169373
,,"[{'start': 0, 'end': 0}]",,answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.07893335074186325
type II ULIP,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 558, 'end': 570}]","ll ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go for a",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.010286043398082256
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1045, 'end': 1052}]","ivided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.009898914024233818
Type II,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1484, 'end': 1491}]","ficiary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary gets both the assured value and the fund value.
U",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.9601349830627441
,,"[{'start': 0, 'end': 0}]",,answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.009826320223510265
type II,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 558, 'end': 565}]","t all ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go fo",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,3,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.9624252319335938
"Aggressive, Balanced, Conservative",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1019}]","pes of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is ",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.01020843256264925
ULIP Riders,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1561, 'end': 1572}]"," ULIP the beneficiary gets both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing po",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.9651815295219421
,,"[{'start': 0, 'end': 0}]",,answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009295782074332237
regulated savings,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 742, 'end': 759}]","erm cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be ensured by investors.


",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009402946569025517
tax free maturity,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 484, 'end': 501}]","ng life insurance products, they offer tax benefits in the form of tax free maturity. However this tax benefit depends on the type of ULIP invested, a",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.009443343617022038
"Accidental Death, Critical Illness Rider, Term rider",f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 19, 'end': 71}]","riders offered are Accidental Death, Critical Illness Rider, Term rider. In Accidental Death or Permanent Disability Benefit Rider provides the policy",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,1,Reader,List the types of ULIP riders?,prediction,0.9713114500045776
"Aggressive, Balanced, Conservative",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1019}]","pes of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is ",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,List the types of ULIP riders?,prediction,0.010492699220776558
,,"[{'start': 0, 'end': 0}]",,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,List the types of ULIP riders?,prediction,0.009580053389072418
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 985, 'end': 1024}]","s of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is in",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,List the types of ULIP riders?,prediction,0.011134008876979351
,,"[{'start': 0, 'end': 0}]",,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.009374403394758701
the nominee or the family members can claim the insured amount of Rs.2 Lakh by contacting the respective banks branch where the insured person was having a bank account. The nominee or the family of the insured person must submit the following document at the bank; post which the claim amount will be transferred to the nominee’s account,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 631, 'end': 969}]",the nominee or the family members can claim the insured amount of Rs.2 Lakh by contacting the respective banks branch where the insured person was having a bank account. The nominee or the family of the insured person must submit the following document at the bank; post which the claim amount will be transferred to the nominee’s account,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.5491442084312439
"Death certificate, Claim form, Discharge Receipt (from the bank of any other designated source such as the insurance company, hospitals, insurance agents, etc.), Photocopy of the cancelled cheque of the nominee’s bank account",86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 971, 'end': 1196}]"," Death certificate, Claim form, Discharge Receipt (from the bank of any other designated source such as the insurance company, hospitals, insurance agents, etc.), Photocopy of the cancelled cheque of the nominee’s bank account",answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.022354232147336006
additional coverage benefits,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1577, 'end': 1605}]","s both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing policy to enhance the prote",answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.009303039871156216
,,"[{'start': 0, 'end': 0}]",,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Within how many days is a ULIP premium refundable?,prediction,0.011907333508133888
15,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 547, 'end': 549}]",covered under the rider. Any refund of premiums is applicable only within 15 days of receipt of policy documen. Most insurance companies offer a free-,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.6666666666666666,2,Reader,Within how many days is a ULIP premium refundable?,prediction,0.588860809803009
31 May,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 704, 'end': 710}]",in/enable auto-debit the premium amount in one installment on or before 31 May of each annual coverage paid under the scheme from their bank accounts.,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,Within how many days is a ULIP premium refundable?,prediction,0.02524711564183235
45 days,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 301, 'end': 308}]","oted that the risk cover under the policy will be applicable only after 45 days of enrolment in the scheme
Eligibility Conditions for PMJJBY:
The memb",answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5,4,Reader,Within how many days is a ULIP premium refundable?,prediction,0.3576603829860687
,,"[{'start': 0, 'end': 0}]",,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.011878655292093754
"June, July, August is Rs.330",86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 13, 'end': 41}]","Paid are for June, July, August is Rs.330, for September, October, November is Rs. 258, for December, January, February is Rs. 172, for March, April, ",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.009705446660518646
30,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 638, 'end': 640}]",t of policy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.6666666666666666,3,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.7512156963348389
Riders,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1566, 'end': 1572}]","IP the beneficiary gets both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing polic",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.009340155869722366
,,"[{'start': 0, 'end': 0}]",,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.059394288808107376
10,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 755, 'end': 757}]","RDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of mutual funds. ULIPs are a lo",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.06533821672201157
3 years,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1281, 'end': 1288}]"," the cost of insurance. If you fail to pay the premium within the first 3 years of the policy, insurance cover is immediately discontinued. For premiu",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5714285714285715,3,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.6115984916687012
3,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1281, 'end': 1282}]","ver the cost of insurance. If you fail to pay the premium within the first 3 years of the policy, insurance cover is immediately discontinued. For pre",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.33333333333333337,4,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.33758172392845154
,,"[{'start': 0, 'end': 0}]",,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,What is the price of units in a fund called as?,prediction,0.012600992806255817
The Net Asset Value,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1556, 'end': 1575}]",the total number of units in the policy with the Net Asset Value. The Net Asset Value (NAV) is the price of units in a fund. ULIPs can be surrendered ,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,What is the price of units in a fund called as?,prediction,0.9625100493431091
Rs.12 per annum per member,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 910, 'end': 936}]","e will be paid in Indian currency only.
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the holder. The ",answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,What is the price of units in a fund called as?,prediction,0.009540707804262638
2-2.25%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 726, 'end': 733}]","ges associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of m",answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,What is the price of units in a fund called as?,prediction,0.01311667263507843
