answer,document_id,offsets_in_document,context,type,gold_answers,gold_offsets_in_documents,gold_document_ids,exact_match,f1,rank,node,query,node_input,sas
ULIPs,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 342, 'end': 347}]",f protection combined with freedom to choose your investment avenue makes ULIPs a truly popular financial instrument among customers. With ULIPs being,answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,1,Reader,Which is a truly popular financial instrument for customers?,prediction,0.9293559193611145
,,"[{'start': 0, 'end': 0}]",,answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Which is a truly popular financial instrument for customers?,prediction,0.009558703750371933
ULIPs,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 816, 'end': 821}]","the initial 10 years, with the charges on par with those of mutual funds. ULIPs are a long term investment option due to the increased lock-in period ",answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Which is a truly popular financial instrument for customers?,prediction,0.9293559193611145
life insurance,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 168, 'end': 182}]",", January, February is Rs. 172, for March, April, May is Rs. 86. The life insurance policy will be considered terminated upon the occurrence of any of",answer,['ULIP'],"[{'start': 6, 'end': 10}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Which is a truly popular financial instrument for customers?,prediction,0.009434795938432217
tax free maturity,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 483, 'end': 500}]","ing life insurance products, they offer tax benefits in the form of tax free maturity. However this tax benefit depends on the type of ULIP invested, ",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the tax benefit of ULIP?,prediction,0.9689913988113403
,,"[{'start': 0, 'end': 0}]",,answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the tax benefit of ULIP?,prediction,0.009935114532709122
will be deducted on or before June 1st,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 1099, 'end': 1137}]","weaker sections to participate in the scheme. The amount will be deducted on or before June 1st; if it is deducted after June 1st, then the cover shal",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the tax benefit of ULIP?,prediction,0.039458710700273514
On basis of death benefit,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1318, 'end': 1343}]","t is put in equity and the rest is invested in the debt market.
On basis of death benefit it is divided into Type I and Type II ULIP. In Type I ULIP t",answer,['tax free maturity'],"[{'start': 484, 'end': 501}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the tax benefit of ULIP?,prediction,0.009263867512345314
15%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 596, 'end': 599}]","nefit depends on the type of ULIP invested, as equity funds could be taxed 15% under certain conditions. ULIPs do not have high charges associated wit",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much is ULIP equity funds taxed?,prediction,0.9580197930335999
,,"[{'start': 0, 'end': 0}]",,answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much is ULIP equity funds taxed?,prediction,0.018481075763702393
2-2.25%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 725, 'end': 732}]","rges associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of ",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much is ULIP equity funds taxed?,prediction,0.25414735078811646
accounts,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 581, 'end': 589}]"," the scheme with multiple insurance companies and/or with multiple bank accounts. In case of death of the policy holder, the nominee or the family mem",answer,['15%'],"[{'start': 597, 'end': 600}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much is ULIP equity funds taxed?,prediction,0.03274543583393097
2-2.25%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 725, 'end': 732}]","rges associated with them. IRDA has capped the annual charge on ULIPs at 2-2.25% p.a. for the initial 10 years, with the charges on par with those of ",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,What is the annual charge on ULIPs?,prediction,0.9624289870262146
,,"[{'start': 0, 'end': 0}]",,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,What is the annual charge on ULIPs?,prediction,0.013745170086622238
premium,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1143, 'end': 1150}]"," and 50 years with a savings bank account. The scheme asks for an annual premium from the insured members, which will automatically be deducted from t",answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the annual charge on ULIPs?,prediction,0.05966450646519661
premium allocation charge and a mortality charge,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1112, 'end': 1160}]",ds on the ULIP and the year. ULIPs usually charge a premium allocation charge and a mortality charge. A mortality charge is levied on ULIPs to cover t,answer,['2-2.25%'],"[{'start': 726, 'end': 733}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the annual charge on ULIPs?,prediction,0.04103955253958702
long term investment,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 828, 'end': 848}]",", with the charges on par with those of mutual funds. ULIPs are a long term investment option due to the increased lock-in period which also reap bigg",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,Are ULIPs Long or short term investment?,prediction,0.9689646363258362
It is a yearly scheme,d635e12585c3e386a02b4fb885fdc468-1,"[{'start': 311, 'end': 332}]"," for auto-debit has to be given to the bank by May 31 every year. It is a yearly scheme, and hence the individual must provide consent for auto-debit ",answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Are ULIPs Long or short term investment?,prediction,0.2249908596277237
,,"[{'start': 0, 'end': 0}]",,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Are ULIPs Long or short term investment?,prediction,0.20389355719089508
the scheme offers a term plan wherein the insurance company will pay the insurance amount to the member’s family only upon the death of the insured member,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1269, 'end': 1423}]", the scheme offers a term plan wherein the insurance company will pay the insurance amount to the member’s family only upon the death of the insured membe,answer,['long term investment'],"[{'start': 829, 'end': 849}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.08695652173913045,4,Reader,Are ULIPs Long or short term investment?,prediction,0.07263627648353577
"Aggressive, Balanced, Conservative ULIP",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 984, 'end': 1023}]","es of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is i",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.8571428571428571,1,Reader,What are the types of ULIPs based on investment?,prediction,0.8724660277366638
"Aggressive, Balanced, Conservative",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 984, 'end': 1018}]","ypes of ULIPs:
On basis of investment ULIP is divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,2,Reader,What are the types of ULIPs based on investment?,prediction,0.9696223139762878
,,"[{'start': 0, 'end': 0}]",,answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What are the types of ULIPs based on investment?,prediction,0.009032631292939186
mutual funds,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1730, 'end': 1742}]","render charge.
There is no option of switching funds when it comes to mutual funds. The only option that the investors are provided with is the option",answer,"['Aggressive, Balanced, Conservative']","[{'start': 985, 'end': 1019}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What are the types of ULIPs based on investment?,prediction,0.009533897042274475
40-60%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1113, 'end': 1119}]",LIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% of investment amount is invested in equity and the rest is invested in,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.9591851234436035
,,"[{'start': 0, 'end': 0}]",,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.01816944032907486
20%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1231, 'end': 1234}]",equity and the rest is invested in debt market. In Conservative ULIP: Here 20% of investment amount is put in equity and the rest is invested in the d,answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2297961711883545
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1044, 'end': 1051}]","divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% o",answer,['40-60%'],"[{'start': 1114, 'end': 1120}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in Balanced ULIP?,prediction,0.2591731548309326
80-100%,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1044, 'end': 1051}]","divided into Aggressive, Balanced, Conservative ULIP. In Aggressive ULIP 80-100% of investment amount is invested in equity. In Balanced ULIP 40-60% o",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.9624211192131042
,,"[{'start': 0, 'end': 0}]",,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.015440420247614384
Rs. 2 lakh,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 1248, 'end': 1258}]", the cover shall commence on the date of auto-debit. The risk cover is Rs. 2 lakh for accidental death and permanent disability and Rs. 1 lakh for per,answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.018658511340618134
Rs.12 per annum per member,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 909, 'end': 935}]","ee will be paid in Indian currency only.
The premium amount is Rs.12 per annum per member and will be auto-debited from the account of the holder. The",answer,['80-100%'],"[{'start': 1045, 'end': 1052}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,How much percentage of invested sum is invested in equity in aggressive ULIP?,prediction,0.011935378424823284
debt market,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1305, 'end': 1316}]"," of investment amount is put in equity and the rest is invested in the debt market.
On basis of death benefit it is divided into Type I and Type II UL",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.9692429900169373
,,"[{'start': 0, 'end': 0}]",,answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,2,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.07893335074186325
accounts,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 581, 'end': 589}]"," the scheme with multiple insurance companies and/or with multiple bank accounts. In case of death of the policy holder, the nominee or the family mem",answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.04532375559210777
days to customers.,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 640, 'end': 658}]",y documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their wish and ,answer,['debt market'],"[{'start': 1306, 'end': 1317}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,Where is a conservative ULIP invested other than equity?,prediction,0.010753093287348747
Type II,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1483, 'end': 1490}]","eficiary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary gets both the assured value and the fund value.
",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,1,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.9601349830627441
type II,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 557, 'end': 564}]","ot all ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go f",answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],1.0,1.0,2,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.9624252319335938
,,"[{'start': 0, 'end': 0}]",,answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.009826320223510265
ULIPs,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 111, 'end': 116}]",hat offers customers best of both the insurance and the investment world. ULIPs offer customers insurance cover as well as a choice to capitalize on v,answer,['Type II'],"[{'start': 1484, 'end': 1491}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,In which type of ULIP does a beneficiary gets both the sum assured and fund value?,prediction,0.011251742020249367
Riders,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1565, 'end': 1571}]","LIP the beneficiary gets both the assured value and the fund value.
ULIP Riders are additional coverage benefits that can be added to an existing poli",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.6666666666666666,1,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.5282933115959167
riders,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 0, 'end': 6}]","riders offered are Accidental Death, Critical Illness Rider, Term rider. In Accidental Death or Permanent Disability Benefit Rider provides the policy",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.6666666666666666,2,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.5094303488731384
constant life cover,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 512, 'end': 531}]","e is only limited liquidity in ULIPs. Not all ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 la",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,3,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.010384421795606613
"ULIPs offer customers insurance cover as well as a choice to capitalize on various investment tools like stocks, bonds and mutual funds. The double benefit of protection combined with freedom to choose your investment avenue",f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 111, 'end': 335}]"," ULIPs offer customers insurance cover as well as a choice to capitalize on various investment tools like stocks, bonds and mutual funds. The double benefit of protection combined with freedom to choose your investment avenu",answer,['ULIP Riders'],"[{'start': 1561, 'end': 1572}]",['f9732dd2411b250f2227efc3f40af4ec-0'],0.0,0.0,4,Reader,What is the additional coverage benefits in ULIP called as?,prediction,0.6291060447692871
,,"[{'start': 0, 'end': 0}]",,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,List the types of ULIP riders?,prediction,0.009580053389072418
"Accidental Death, Critical Illness Rider, Term rider",f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 18, 'end': 70}]","riders offered are Accidental Death, Critical Illness Rider, Term rider. In Accidental Death or Permanent Disability Benefit Rider provides the policy",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,List the types of ULIP riders?,prediction,0.9713114500045776
The various types,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1772, 'end': 1789}]",cy to enhance the protection offered. Riders offer coverage over and above that offered by the policy and are an optional add-on. The various types of,answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,List the types of ULIP riders?,prediction,0.009472980163991451
type II,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 557, 'end': 564}]","ot all ULIP plans provide a constant life cover, ULIP cover if it is not type II ULIP, is fund value or Rs 5 lakh ,whichever is high. In case you go f",answer,"['Accidental Death, Critical Illness Rider, Term rider']","[{'start': 19, 'end': 71}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,List the types of ULIP riders?,prediction,0.009593436494469643
term plan,86b6adea4b99d7e62c865b8c75353e3a-0,"[{'start': 1289, 'end': 1298}]",m the member’s bank accounts. It must be noted that the scheme offers a term plan wherein the insurance company will pay the insurance amount to the m,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5,1,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.4451402425765991
Term rider,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 221, 'end': 231}]",older with cover in the event of an accident being the cause of death. Term rider provides the policyholder with a monthly income to the policyholder’,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.9653221368789673
,,"[{'start': 0, 'end': 0}]",,answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.009374403394758701
Rs.2 Lakh,86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 696, 'end': 705}]","lder, the nominee or the family members can claim the insured amount of Rs.2 Lakh by contacting the respective banks branch where the insured person w",answer,['Term rider'],"[{'start': 222, 'end': 232}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,Which ULIP rider provides a montly income on policyholder's death?,prediction,0.010772669687867165
,,"[{'start': 0, 'end': 0}]",,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Within how many days is a ULIP premium refundable?,prediction,0.011907333508133888
15,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 546, 'end': 548}]", covered under the rider. Any refund of premiums is applicable only within 15 days of receipt of policy documen. Most insurance companies offer a free,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.6666666666666666,2,Reader,Within how many days is a ULIP premium refundable?,prediction,0.588860809803009
31 May,86b6adea4b99d7e62c865b8c75353e3a-1,"[{'start': 703, 'end': 709}]",oin/enable auto-debit the premium amount in one installment on or before 31 May of each annual coverage paid under the scheme from their bank accounts,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,Within how many days is a ULIP premium refundable?,prediction,0.02524711564183235
customers,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 648, 'end': 657}]",ocumen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their wish and con,answer,['15 days'],"[{'start': 547, 'end': 554}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,Within how many days is a ULIP premium refundable?,prediction,0.009880032390356064
,,"[{'start': 0, 'end': 0}]",,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.011878655292093754
30 days,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 637, 'end': 644}]", of policy documen. Most insurance companies offer a free-look period of 30 days to customers. Customers can freely switch between funds as per their ,answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],1.0,1.0,2,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.9578531980514526
one year,d635e12585c3e386a02b4fb885fdc468-1,"[{'start': 220, 'end': 228}]","rting from June 1st to May 31st of the subsequent year, i.e a period of one year. The instruction for auto-debit has to be given to the bank by May 31",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,3,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.02598370611667633
"Rs.330, for September, October, November is Rs. 258, for December, January, February is Rs. 172, for March, April, May is Rs. 86.",86b6adea4b99d7e62c865b8c75353e3a-2,"[{'start': 34, 'end': 163}]",", August is Rs.330, for September, October, November is Rs. 258, for December, January, February is Rs. 172, for March, April, May is Rs. 86. The life",answer,['30 days'],"[{'start': 638, 'end': 645}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,How many days are offered as free lock in periods by ULIP insurance companies?,prediction,0.17716342210769653
,,"[{'start': 0, 'end': 0}]",,answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,1,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.059394288808107376
3 years,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1376, 'end': 1383}]","insurance cover is immediately discontinued. For premiums not paid after 3 years, the surrender value is paid and the contract is terminated. The fund",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5714285714285715,2,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.6115984916687012
3 years,f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1280, 'end': 1287}]","r the cost of insurance. If you fail to pay the premium within the first 3 years of the policy, insurance cover is immediately discontinued. For premi",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.5714285714285715,3,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.6115984916687012
20 years,f9732dd2411b250f2227efc3f40af4ec-2,"[{'start': 693, 'end': 701}]","case you go for a term cover, there will be a constant cover for almost 20 years. The investments made in ULIP are thus regulated savings can be ensur",answer,['first 3 years of the policy'],"[{'start': 1275, 'end': 1302}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.28571428571428575,4,Reader,Within how many years should ULIP premium be paid to avoid discontinuation?,prediction,0.14705927670001984
Net Asset Value (NAV),f9732dd2411b250f2227efc3f40af4ec-1,"[{'start': 1559, 'end': 1580}]",total number of units in the policy with the Net Asset Value. The Net Asset Value (NAV) is the price of units in a fund. ULIPs can be surrendered upon,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.8571428571428571,1,Reader,What is the price of units in a fund called as?,prediction,0.9390082955360413
,,"[{'start': 0, 'end': 0}]",,answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,2,Reader,What is the price of units in a fund called as?,prediction,0.012600992806255817
fund value,f9732dd2411b250f2227efc3f40af4ec-0,"[{'start': 1447, 'end': 1457}]","pe II ULIP. In Type I ULIP the beneficiary gets the sum assured or the fund value, whichever is higher. In Type II ULIP the beneficiary gets both the ",answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.4,3,Reader,What is the price of units in a fund called as?,prediction,0.47568726539611816
premium,d635e12585c3e386a02b4fb885fdc468-0,"[{'start': 891, 'end': 898}]","sing, the beneficiary/ nominee will be paid in Indian currency only.
The premium amount is Rs.12 per annum per member and will be auto-debited from th",answer,['Net Asset Value'],"[{'start': 1560, 'end': 1575}]",['f9732dd2411b250f2227efc3f40af4ec-1'],0.0,0.0,4,Reader,What is the price of units in a fund called as?,prediction,0.010987916961312294
